lat,lon,ele
39.457968,-86.509053,34.215024
-35.996970,76.995515,-9.998425
-27.985472,143.773155,-24.337289
12.750798,-122.226526,42.694347
-28.785116,-38.960961,8.421379
26.588414,-50.527162,25.210044
79.766027,-152.767439,0.467946
34.451715,96.603862,41.120627
13.288918,29.801810,-1.487108
-72.519212,96.031260,1.062520
-82.624027,119.128551,31.128551
10.586647,103.225952,16.402040
-7.007496,58.035806,44.020814
-0.611099,22.354077,20.748800
-1.228087,-163.895727,-15.000000
-25.326125,53.097152,-1.326125
0.233463,114.268690,-51.137489
52.009447,-137.179189,9.801917
26.495707,35.212546,-12.103536
65.995188,112.443445,15.566179
41.399976,-107.659031,14.245310
-84.190868,56.654030,6.763472
-52.825307,4.611994,-26.320224
-50.179157,-46.220193,-2.677179
14.786043,52.398808,28.225530
70.520492,-142.499411,3.301537
-71.243344,-152.057786,60.243344
5.058360,-57.631537,25.832142
-38.020040,-113.310062,11.000000
68.588442,-170.052846,-1.000000
8.107756,95.263831,41.317798
-0.743447,-89.572700,4.000000
57.654279,-66.776531,18.598056
-65.768003,97.918861,2.160555
-85.369494,-26.134731,18.369494
-7.857256,13.808219,-12.599144
-29.203562,50.894567,-10.898219
70.301708,157.646166,-2.698292
68.844450,109.630339,13.778810
-9.491090,36.838071,21.087710
-63.873152,-20.113640,-11.253696
-44.386890,-127.672892,13.000000
-28.211554,-10.687375,-14.211554
60.897517,-154.678246,-14.967026
61.451432,61.209371,6.628113
47.480631,-25.457818,-65.519369
59.504996,-160.507437,-15.000000
46.692055,60.341369,28.193505
-82.560573,172.955314,45.318281
-25.494775,-95.818440,0.000000
80.977989,96.808398,-4.933967
-27.218615,-16.422824,-10.795791
-48.424469,-99.006674,7.006674
-20.994715,-40.376698,7.243310
70.338214,109.332999,9.000000
-24.666483,-134.122754,12.707424
-73.736002,-171.118833,65.912539
40.731300,-75.976287,33.548370
-14.416707,-167.139994,-17.338324
62.914090,152.702006,-11.530123
-64.882795,-39.187536,-14.234410
45.719149,-65.550619,21.508298
74.128753,-54.966310,-25.067380
24.108436,90.463948,54.841255
-21.421842,77.258995,30.830622
10.870469,89.106248,67.561246
-61.910137,87.697080,-10.668482
-82.963296,-45.215029,21.110112
39.919144,165.510489,8.550069
54.053989,-134.515219,8.326101
19.960033,-10.240574,-30.471533
-30.151386,-3.727621,-17.382531
87.018911,-78.821966,-17.000000
-0.995855,-137.797355,2.203485
-25.877485,-22.832227,-2.922743
25.773319,30.808818,-13.000000
-82.335871,-158.389402,47.328258
78.171554,-38.692966,-35.000000
-7.310649,72.700459,76.180538
-32.687415,-19.938010,-13.749405
13.897624,175.315271,-14.000000
-19.987399,118.673473,0.268305
36.329546,-163.332578,13.667422
-85.856615,-169.985626,35.573540
75.371891,59.679187,-1.573397
-8.249207,-178.092965,-26.817418
-25.757291,144.275322,-29.729979
-35.856929,14.808479,-26.000000
53.662119,75.476551,35.290983
79.195236,-94.947798,-3.223618
33.586229,8.399062,-30.384353
-8.893657,105.760358,8.914735
22.753781,154.062371,-25.430067
-61.083175,-8.174686,-14.833650
-77.242265,-9.372317,-0.546410
-81.508872,-12.398396,11.184989
-41.959561,1.620896,-21.474471
-45.396124,-139.696186,15.396124
63.845623,-53.379733,-26.718781
88.199605,164.999474,-11.399210
34.429082,65.693125,21.824800
-44.170869,9.969471,-25.974687
1.711505,-134.274291,9.953560
-40.524693,-102.111869,8.000000
-26.619524,23.866781,-27.372267
-11.782724,171.783031,-55.913313
42.026030,52.309092,11.343168
78.111892,75.763389,1.664324
-30.504781,142.385488,-17.181339
-89.443441,93.725021,29.443441
48.881948,10.904064,-46.977884
-30.738719,-38.472589,6.082980
8.855522,85.679216,85.283136
-2.744696,7.025938,-10.465354
67.261234,-81.684660,27.477532
-87.945270,-81.838183,27.045874
32.360553,-166.406547,10.360553
58.233898,-166.316275,-12.523803
19.558602,-50.418807,34.697819
70.467387,-158.088491,1.000000
-82.330264,-76.852429,28.669736
60.579653,-53.720512,-20.835764
-47.771118,-155.039973,12.801942
-30.816332,-94.351884,2.287254
16.448986,-81.357574,5.989384
10.936433,-27.395785,-8.144863
-89.423231,-101.621048,30.000000
-69.721563,-70.772885,-2.947867
11.944562,120.202640,-49.571594
63.765542,-75.112029,28.372753
67.451887,-130.196573,4.166485
86.740544,114.140772,-11.740544
10.810920,179.814149,-12.374931
2.339281,-27.458878,-8.541122
-67.356082,46.883809,-30.055454
22.083342,-0.694519,-29.189716
-23.409776,-60.611086,-20.882356
33.527314,-151.054228,19.000400
4.538812,167.002318,-31.381426
85.726971,-155.096116,-10.000000
26.795635,-172.961060,1.892337
60.885896,105.647071,30.114104
-75.100296,40.661785,-15.360897
-79.322102,-136.483577,47.327816
-7.491386,30.897473,13.235952
42.246440,-25.651359,-60.983718
12.464006,90.144938,64.184564
-77.958055,118.146964,34.146964
67.721182,32.638770,-17.721182
-0.657738,133.907206,-76.381484
32.777231,2.545206,-38.887801
-44.474488,-47.466428,3.474488
88.090364,144.840416,-14.054799
-77.582559,66.018700,-6.417441
60.354011,43.301696,-10.893196
-50.699866,84.118848,-21.762304
89.356333,-12.678708,-14.643667
-69.461547,-20.077544,-3.076906
34.998936,44.885640,-5.993738
66.703112,37.380787,-16.138488
44.367935,-169.959726,4.264130
-79.808903,-50.208168,19.634877
45.184188,132.054060,-22.859915
28.457590,-56.499394,38.855090
13.901643,48.250859,19.924617
-49.953774,174.019149,10.833360
78.969571,-20.509208,-28.045363
67.861030,-101.846084,35.160360
-60.212461,120.787182,25.999643
36.585177,-47.066671,-4.357507
-39.181428,150.088965,1.108604
75.955634,-15.611849,-40.025277
-82.928682,32.943855,1.786046
