lat,lon,ele
-25.757291,144.275322,0.0
-35.856929,14.808479,0.0
53.662119,75.476551,0.0
79.195236,-94.947798,0.0
33.586229,8.399062,0.0
-8.893657,105.760358,0.0
22.753781,154.062371,0.0
-61.083175,-8.174686,0.0
-77.242265,-9.372317,0.0
-81.508872,-12.398396,0.0
-41.959561,1.620896,0.0
-45.396124,-139.696186,0.0
63.845623,-53.379733,0.0
88.199605,164.999474,0.0
34.429082,65.693125,0.0
-44.170869,9.969471,0.0
1.711505,-134.274291,0.0
-40.524693,-102.111869,0.0
-26.619524,23.866781,0.0
-11.782724,171.783031,0.0
42.026030,52.309092,0.0
78.111892,75.763389,0.0
-30.504781,142.385488,0.0
-89.443441,93.725021,0.0
48.881948,10.904064,0.0
-30.738719,-38.472589,0.0
8.855522,85.679216,0.0
-2.744696,7.025938,0.0
67.261234,-81.684660,0.0
-87.945270,-81.838183,0.0
32.360553,-166.406547,0.0
58.233898,-166.316275,0.0
19.558602,-50.418807,0.0
70.467387,-158.088491,0.0
-82.330264,-76.852429,0.0
60.579653,-53.720512,0.0
-47.771118,-155.039973,0.0
-30.816332,-94.351884,0.0
16.448986,-81.357574,0.0
10.936433,-27.395785,0.0
-89.423231,-101.621048,0.0
-69.721563,-70.772885,0.0
11.944562,120.202640,0.0
63.765542,-75.112029,0.0
67.451887,-130.196573,0.0
86.740544,114.140772,0.0
10.810920,179.814149,0.0
2.339281,-27.458878,0.0
-67.356082,46.883809,0.0
22.083342,-0.694519,0.0
-23.409776,-60.611086,0.0
33.527314,-151.054228,0.0
4.538812,167.002318,0.0
85.726971,-155.096116,0.0
26.795635,-172.961060,0.0
60.885896,105.647071,0.0
-75.100296,40.661785,0.0
-79.322102,-136.483577,0.0
-7.491386,30.897473,0.0
42.246440,-25.651359,0.0
12.464006,90.144938,0.0
-77.958055,118.146964,0.0
67.721182,32.638770,0.0
-0.657738,133.907206,0.0
32.777231,2.545206,0.0
-44.474488,-47.466428,0.0
88.090364,144.840416,0.0
-77.582559,66.018700,0.0
60.354011,43.301696,0.0
-50.699866,84.118848,0.0
89.356333,-12.678708,0.0
-69.461547,-20.077544,0.0
34.998936,44.885640,0.0
66.703112,37.380787,0.0
44.367935,-169.959726,0.0
-79.808903,-50.208168,0.0
45.184188,132.054060,0.0
28.457590,-56.499394,0.0
13.901643,48.250859,0.0
-49.953774,174.019149,0.0
78.969571,-20.509208,0.0
67.861030,-101.846084,0.0
-60.212461,120.787182,0.0
36.585177,-47.066671,0.0
-39.181428,150.088965,0.0
75.955634,-15.611849,0.0
-82.928682,32.943855,0.0
